path,name,size
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-22a0.mkv,Vlog_360P-22a0,207046306
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-7efe.mkv,Vlog_360P-7efe,207391945
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-7334.mkv,Vlog_360P-7334,207391945
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-2e9d.mkv,Vlog_360P-2e9d,172826724
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-3bc2.mkv,Vlog_360P-3bc2,207046322
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-4ad1.mkv,Vlog_360P-4ad1,207046291
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-76ae.mkv,Vlog_360P-76ae,207391956
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-6279.mkv,Vlog_360P-6279,207391945
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-433e.mkv,Vlog_360P-433e,207046306
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-1e5b.mkv,Vlog_360P-1e5b,207046322
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-4795.mkv,Vlog_360P-4795,207391976
/extsd/ugc_dataset/original_videos/Vlog/360P/Vlog_360P-2973.mkv,Vlog_360P-2973,207046304
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-03f9.mkv,Vlog_720P-03f9,662195264
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-343d.mkv,Vlog_720P-343d,828089542
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-5d08.mkv,Vlog_720P-5d08,378703886
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-329f.mkv,Vlog_720P-329f,663577707
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-6410.mkv,Vlog_720P-6410,691226776
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-1003.mkv,Vlog_720P-1003,829471992
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-5364.mkv,Vlog_720P-5364,829471992
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-11c5.mkv,Vlog_720P-11c5,829471992
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-033a.mkv,Vlog_720P-033a,691226776
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-561e.mkv,Vlog_720P-561e,828089542
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-4e3d.mkv,Vlog_720P-4e3d,829471996
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-3e9c.mkv,Vlog_720P-3e9c,689844310
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-32b2.mkv,Vlog_720P-32b2,828089560
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-0d79.mkv,Vlog_720P-0d79,828089544
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-135c.mkv,Vlog_720P-135c,691226760
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-155f.mkv,Vlog_720P-155f,828089552
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-372d.mkv,Vlog_720P-372d,829472010
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-03d5.mkv,Vlog_720P-03d5,830854450
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-141f.mkv,Vlog_720P-141f,828089558
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-2929.mkv,Vlog_720P-2929,828089542
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-313f.mkv,Vlog_720P-313f,826707090
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-55b6.mkv,Vlog_720P-55b6,829472014
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-60f8.mkv,Vlog_720P-60f8,689844322
/extsd/ugc_dataset/original_videos/Vlog/720P/Vlog_720P-6d56.mkv,Vlog_720P-6d56,828089552
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-08c7.mkv,Vlog_480P-08c7,368959983
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-476b.mkv,Vlog_480P-476b,368959983
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7615.mkv,Vlog_480P-7615,276511957
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-1b39.mkv,Vlog_480P-1b39,276051109
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-206f.mkv,Vlog_480P-206f,276051118
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-6c60.mkv,Vlog_480P-6c60,276511968
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-59dc.mkv,Vlog_480P-59dc,276972834
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7754.mkv,Vlog_480P-7754,368959983
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-279d.mkv,Vlog_480P-279d,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-0980.mkv,Vlog_480P-0980,311071986
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-4beb.mkv,Vlog_480P-4beb,276051103
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-5275.mkv,Vlog_480P-5275,230426748
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-0ddc.mkv,Vlog_480P-0ddc,311590426
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-535d.mkv,Vlog_480P-535d,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-6395.mkv,Vlog_480P-6395,276511984
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-5dfe.mkv,Vlog_480P-5dfe,368345049
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7ecf.mkv,Vlog_480P-7ecf,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-5ebd.mkv,Vlog_480P-5ebd,368345049
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-2cad.mkv,Vlog_480P-2cad,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-5a31.mkv,Vlog_480P-5a31,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7237.mkv,Vlog_480P-7237,368959983
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-5e1c.mkv,Vlog_480P-5e1c,2765721
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7105.mkv,Vlog_480P-7105,310553532
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-7d0c.mkv,Vlog_480P-7d0c,276511972
/extsd/ugc_dataset/original_videos/Vlog/480P/Vlog_480P-34ba.mkv,Vlog_480P-34ba,276511974
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-322f.mkv,Vlog_1080P-322f,1555227283
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-3744.mkv,Vlog_1080P-3744,3110453941
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-010b.mkv,Vlog_1080P-010b,1866272615
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-34cb.mkv,Vlog_1080P-34cb,3726323684
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-2394.mkv,Vlog_1080P-2394,1493018217
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-7e8c.mkv,Vlog_1080P-7e8c,1866272617
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-4921.mkv,Vlog_1080P-4921,1552116812
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-35cd.mkv,Vlog_1080P-35cd,1866272603
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-1609.mkv,Vlog_1080P-1609,1866272605
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-5904.mkv,Vlog_1080P-5904,3732544604
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-37cf.mkv,Vlog_1080P-37cf,1866272617
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-1df9.mkv,Vlog_1080P-1df9,3732544608
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-1a53.mkv,Vlog_1080P-1a53,3726323696
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-6686.mkv,Vlog_1080P-6686,3729434124
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-19bb.mkv,Vlog_1080P-19bb,1866272601
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-75b0.mkv,Vlog_1080P-75b0,3729434151
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-26dc.mkv,Vlog_1080P-26dc,1866272605
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-21f5.mkv,Vlog_1080P-21f5,1866272617
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-1e70.mkv,Vlog_1080P-1e70,1866272603
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-25de.mkv,Vlog_1080P-25de,3107343470
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-4f26.mkv,Vlog_1080P-4f26,1555227283
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-23cb.mkv,Vlog_1080P-23cb,1866272617
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-4ba9.mkv,Vlog_1080P-4ba9,1493018217
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-7062.mkv,Vlog_1080P-7062,1552116828
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-62fc.mkv,Vlog_1080P-62fc,3732544588
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-5f28.mkv,Vlog_1080P-5f28,3729434139
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-5c65.mkv,Vlog_1080P-5c65,1866272615
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-18da.mkv,Vlog_1080P-18da,1493018217
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-2600.mkv,Vlog_1080P-2600,1863162164
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-19cc.mkv,Vlog_1080P-19cc,1397379748
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-7b67.mkv,Vlog_1080P-7b67,1863162146
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-687a.mkv,Vlog_1080P-687a,1863162135
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-1f0a.mkv,Vlog_1080P-1f0a,1489907762
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-5a19.mkv,Vlog_1080P-5a19,1552116828
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-4a91.mkv,Vlog_1080P-4a91,1863162144
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-58ad.mkv,Vlog_1080P-58ad,1866272605
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-634b.mkv,Vlog_1080P-634b,1863162150
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-232f.mkv,Vlog_1080P-232f,1863162150
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-52fe.mkv,Vlog_1080P-52fe,1555227283
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-04fe.mkv,Vlog_1080P-04fe,3732544592
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-2cda.mkv,Vlog_1080P-2cda,1555227283
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-64b6.mkv,Vlog_1080P-64b6,2130803096
/extsd/ugc_dataset/original_videos/Vlog/1080P/Vlog_1080P-45c9.mkv,Vlog_1080P-45c9,1489907750
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-059c.mkv,Vlog_2160P-059c,7464992875
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-217c.mkv,Vlog_2160P-217c,7452551203
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-26ef.mkv,Vlog_2160P-26ef,7962650415
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7b10.mkv,Vlog_2160P-7b10,7452551217
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-255c.mkv,Vlog_2160P-255c,6220827445
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-2b2d.mkv,Vlog_2160P-2b2d,6208385785
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-342a.mkv,Vlog_2160P-342a,14917543796
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7f05.mkv,Vlog_2160P-7f05,7464992857
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-77d8.mkv,Vlog_2160P-77d8,5971994355
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-030a.mkv,Vlog_2160P-030a,5959552699
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-4f98.mkv,Vlog_2160P-4f98,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-5874.mkv,Vlog_2160P-5874,6208385758
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-700c.mkv,Vlog_2160P-700c,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-1ff6.mkv,Vlog_2160P-1ff6,5959552699
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-3a75.mkv,Vlog_2160P-3a75,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-70d6.mkv,Vlog_2160P-70d6,7464992857
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-1021.mkv,Vlog_2160P-1021,7402784581
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-09c9.mkv,Vlog_2160P-09c9,7452551207
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-4655.mkv,Vlog_2160P-4655,6208385785
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-416c.mkv,Vlog_2160P-416c,7452551217
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-6bf1.mkv,Vlog_2160P-6bf1,7946061559
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-2953.mkv,Vlog_2160P-2953,5959552699
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7b5c.mkv,Vlog_2160P-7b5c,7452551217
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-62b2.mkv,Vlog_2160P-62b2,7452551217
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-0577.mkv,Vlog_2160P-0577,7452551207
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7295.mkv,Vlog_2160P-7295,7946061559
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-56e4.mkv,Vlog_2160P-56e4,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-327a.mkv,Vlog_2160P-327a,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-0289.mkv,Vlog_2160P-0289,7452551203
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-3019.mkv,Vlog_2160P-3019,7452551219
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-13a1.mkv,Vlog_2160P-13a1,7452551219
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-11c0.mkv,Vlog_2160P-11c0,7452551219
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-19f9.mkv,Vlog_2160P-19f9,7452551217
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7bfb.mkv,Vlog_2160P-7bfb,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7324.mkv,Vlog_2160P-7324,6220827441
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-522f.mkv,Vlog_2160P-522f,7464992873
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-7f9f.mkv,Vlog_2160P-7f9f,116122566
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-13fe.mkv,Vlog_2160P-13fe,6208385773
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-03a9.mkv,Vlog_2160P-03a9,5959552699
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-4362.mkv,Vlog_2160P-4362,7464992875
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-266c.mkv,Vlog_2160P-266c,7962650415
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-6f92.mkv,Vlog_2160P-6f92,7452551219
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-4419.mkv,Vlog_2160P-4419,6208385785
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-2b61.mkv,Vlog_2160P-2b61,7962650415
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-6629.mkv,Vlog_2160P-6629,7464992859
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-0fb2.mkv,Vlog_2160P-0fb2,7464992848
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-408f.mkv,Vlog_2160P-408f,5971994359
/extsd/ugc_dataset/original_videos/Vlog/2160P/Vlog_2160P-310b.mkv,Vlog_2160P-310b,7464992873
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-13eb.mkv,HDR_1080P-13eb,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-69de.mkv,HDR_1080P-69de,2986010212
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-687e.mkv,HDR_1080P-687e,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-3181.mkv,HDR_1080P-3181,466564595
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-601b.mkv,HDR_1080P-601b,7458804266
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-1e5b.mkv,HDR_1080P-1e5b,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-7825.mkv,HDR_1080P-7825,2979789357
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-282a.mkv,HDR_1080P-282a,2986010224
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-55c4.mkv,HDR_1080P-55c4,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-49d6.mkv,HDR_1080P-49d6,2979789357
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-3749.mkv,HDR_1080P-3749,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-6eb7.mkv,HDR_1080P-6eb7,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-46a4.mkv,HDR_1080P-46a4,6220854245
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-548b.mkv,HDR_1080P-548b,4138932819
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-1be2.mkv,HDR_1080P-1be2,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-33e3.mkv,HDR_1080P-33e3,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-0d31.mkv,HDR_1080P-0d31,7465025108
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-549e.mkv,HDR_1080P-549e,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-206d.mkv,HDR_1080P-206d,7458804266
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-35f4.mkv,HDR_1080P-35f4,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-68c8.mkv,HDR_1080P-68c8,7465025120
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-2d32.mkv,HDR_1080P-2d32,2986010212
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-4f4a.mkv,HDR_1080P-4f4a,7458804266
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-3521.mkv,HDR_1080P-3521,7458804264
/extsd/ugc_dataset/original_videos/HDR/1080P/HDR_1080P-3a4a.mkv,HDR_1080P-3a4a,7465025120
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-6fab.mkv,HDR_2160P-6fab,39746830363
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-5926.mkv,HDR_2160P-5926,14905069924
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-70ca.mkv,HDR_2160P-70ca,39780008013
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-5c86.mkv,HDR_2160P-5c86,29810139263
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-4348.mkv,HDR_2160P-4348,29810139263
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-382f.mkv,HDR_2160P-382f,29835022513
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-1743.mkv,HDR_2160P-1743,29835022513
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-5e25.mkv,HDR_2160P-5e25,14929953063
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-3663.mkv,HDR_2160P-3663,39746830363
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-6c6e.mkv,HDR_2160P-6c6e,15925274677
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-6fa4.mkv,HDR_2160P-6fa4,15925274677
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-6eeb.mkv,HDR_2160P-6eeb,13589566202
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-15e2.mkv,HDR_2160P-15e2,39746830363
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-2a72.mkv,HDR_2160P-2a72,39780008013
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-4581.mkv,HDR_2160P-4581,11943962521
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-0e7a.mkv,HDR_2160P-0e7a,29685722991
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-664d.mkv,HDR_2160P-664d,12441627619
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-51ea.mkv,HDR_2160P-51ea,15892097027
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-3bf1.mkv,HDR_2160P-3bf1,29835022495
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-4dcd.mkv,HDR_2160P-4dcd,39780008013
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-5275.mkv,HDR_2160P-5275,14905069924
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-1e9e.mkv,HDR_2160P-1e9e,29810139263
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-6ed1.mkv,HDR_2160P-6ed1,39780008013
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-40ab.mkv,HDR_2160P-40ab,12441627619
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-06ae.mkv,HDR_2160P-06ae,11919079271
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-5cdf.mkv,HDR_2160P-5cdf,29810139257
/extsd/ugc_dataset/original_videos/HDR/2160P/HDR_2160P-351f.mkv,HDR_2160P-351f,29810139263
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-631c.mkv,Animation_360P-631c,103696255
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-3e40.mkv,Animation_360P-3e40,207391945
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-08c9.mkv,Animation_360P-08c9,207391945
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-5712.mkv,Animation_360P-5712,207391945
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-7856.mkv,Animation_360P-7856,207391978
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-24d4.mkv,Animation_360P-24d4,124182428
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-3e52.mkv,Animation_360P-3e52,207046304
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-5de0.mkv,Animation_360P-5de0,207391956
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-188f.mkv,Animation_360P-188f,207046293
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-47cc.mkv,Animation_360P-47cc,207391945
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-4b4c.mkv,Animation_360P-4b4c,207046295
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-4edc.mkv,Animation_360P-4edc,207046295
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-69e0.mkv,Animation_360P-69e0,207391958
/extsd/ugc_dataset/original_videos/Animation/360P/Animation_360P-794f.mkv,Animation_360P-794f,207391947
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-0acc.mkv,Animation_720P-0acc,663577703
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-0116.mkv,Animation_720P-0116,663577730
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-41cf.mkv,Animation_720P-41cf,689844310
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-4b17.mkv,Animation_720P-4b17,829471992
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-5bfc.mkv,Animation_720P-5bfc,691226772
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-7e7d.mkv,Animation_720P-7e7d,828089531
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-4268.mkv,Animation_720P-4268,829471983
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-01b3.mkv,Animation_720P-01b3,691226764
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-13b7.mkv,Animation_720P-13b7,828089542
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-06a6.mkv,Animation_720P-06a6,829471996
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-7ff2.mkv,Animation_720P-7ff2,828089531
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-6372.mkv,Animation_720P-6372,829472008
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-0c8f.mkv,Animation_720P-0c8f,663577703
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-431c.mkv,Animation_720P-431c,689844310
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-7b29.mkv,Animation_720P-7b29,663577726
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-620f.mkv,Animation_720P-620f,691226760
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-412a.mkv,Animation_720P-412a,662195280
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-26d2.mkv,Animation_720P-26d2,829471994
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-3adc.mkv,Animation_720P-3adc,276491082
